#t_s,b_um
58.605000,-18.963547
58.606000,-18.963547
58.607000,-18.963547
58.608000,-18.963547
58.609000,-18.963547
58.610000,-18.963547
58.611000,-18.963547
58.612000,-18.963547
58.613000,-18.963547
58.614000,-18.963547
58.615000,-18.963547
58.616000,-18.963547
58.617000,-18.963547
58.618000,-18.963547
58.619000,-18.963547
58.620000,-18.963547
58.621000,-18.963547
58.622000,-18.963547
58.623000,-18.963547
58.624000,-18.963547
58.625000,-18.963547
58.626000,-18.963547
58.627000,-18.963547
58.628000,-18.963547
58.629000,-18.963547
58.630000,-18.963547
58.631000,-18.963547
58.632000,-18.963547
58.633000,-18.963547
58.634000,-18.963547
58.635000,-18.963547
58.636000,-18.963547
58.637000,-18.963547
58.638000,-18.963547
58.639000,-18.963547
58.640000,-18.963547
58.641000,-18.963547
58.642000,-18.963547
58.643000,-18.963547
58.644000,-18.963547
58.645000,-18.963547
58.646000,-18.963547
58.647000,-18.963547
58.648000,-18.963547
58.649000,-18.963547
58.650000,-18.963547
58.651000,-18.963547
58.652000,-18.963547
58.653000,-18.963547
58.654000,-18.963547
58.655000,-18.963547
58.656000,-18.963547
58.657000,-18.963547
58.658000,-18.963547
58.659000,-18.963547
58.660000,-18.963547
58.661000,-18.963547
58.662000,-18.963547
58.663000,-18.963547
58.664000,-18.963547
58.665000,-18.963547
58.666000,-18.963547
58.667000,-18.963547
58.668000,-18.963547
58.669000,-18.963547
58.670000,-18.963547
58.671000,-18.963547
58.672000,-18.963547
58.673000,-18.963547
58.674000,-18.963547
58.675000,-18.963547
58.676000,-18.963547
58.677000,-18.963547
58.678000,-18.963547
58.679000,-18.963547
58.680000,-18.963547
58.681000,-18.963547
58.682000,-18.963547
58.683000,-18.963547
58.684000,-18.963547
58.685000,-18.963547
58.686000,-18.963547
58.687000,-18.963547
58.688000,-18.963547
58.689000,-18.963547
58.690000,-18.963547
58.691000,-18.963547
58.692000,-18.963547
58.693000,-18.963547
58.694000,-18.963547
58.695000,-18.963547
58.696000,-18.963547
58.697000,-18.963547
58.698000,-18.963547
58.699000,-18.963547
58.700000,-18.963547
58.701000,-18.963547
58.702000,-18.963547
58.703000,-18.963547
58.704000,-18.963547
58.705000,-18.963547
58.706000,-18.963547
58.707000,-18.963547
58.708000,-18.963547
58.709000,-18.963547
58.710000,-18.963547
58.711000,-18.963547
58.712000,-18.963547
58.713000,-18.963547
58.714000,-18.963547
58.715000,-18.963547
58.716000,-18.963547
58.717000,-18.963547
58.718000,-18.963547
58.719000,-18.963547
58.720000,-18.963547
58.721000,-18.963547
58.722000,-18.963547
58.723000,-18.963547
58.724000,-18.963547
58.725000,-18.963547
58.726000,-18.963547
58.727000,-18.963547
58.728000,-18.963547
58.729000,-18.963547
58.730000,-18.963547
58.731000,-18.963547
58.732000,-18.963547
58.733000,-18.963547
58.734000,-18.963547
58.735000,-18.963547
58.736000,-18.963547
58.737000,-18.963547
58.738000,-18.963547
58.739000,-18.963547
58.740000,-18.963547
58.741000,-18.963547
58.742000,-18.963547
58.743000,-18.963547
58.744000,-18.963547
58.745000,-18.963547
58.746000,-18.963547
58.747000,-18.963547
58.748000,-18.963547
58.749000,-18.963547
58.750000,-18.963547
58.751000,-18.963547
58.752000,-18.963547
58.753000,-18.963547
58.754000,-18.963547
58.755000,-18.963547
58.756000,-18.963547
58.757000,-18.963547
58.758000,-18.963547
58.759000,-18.963547
58.760000,-18.963547
58.761000,-18.963547
58.762000,-18.963547
58.763000,-18.963547
58.764000,-18.963547
58.765000,-18.963547
58.766000,-18.963547
58.767000,-18.963547
58.768000,-18.963547
58.769000,-18.963547
58.770000,-18.963547
58.771000,-18.963547
58.772000,-18.963547
58.773000,-18.963547
58.774000,-18.963547
58.775000,-18.963547
58.776000,-18.963547
58.777000,-18.963547
58.778000,-18.963547
58.779000,-18.963547
58.780000,-18.963547
58.781000,-18.963547
58.782000,-18.963547
58.783000,-18.963547
58.784000,-18.963547
58.785000,-18.963547
58.786000,-18.963547
58.787000,-18.963547
58.788000,-18.963547
58.789000,-18.963547
58.790000,-18.963547
58.791000,-18.963547
58.792000,-18.963547
58.793000,-18.963547
58.794000,-18.963547
58.795000,-18.963547
58.796000,-18.963547
58.797000,-18.963547
58.798000,-18.963547
58.799000,-18.963547
58.800000,-18.963547
58.801000,-18.963547
58.802000,-18.963547
58.803000,-18.963547
58.804000,-18.963547
58.805000,-18.963547
58.806000,-18.963547
58.807000,-18.963547
58.808000,-18.963547
58.809000,-18.963547
58.810000,-18.963547
58.811000,-18.963547
58.812000,-18.963547
58.813000,-18.963547
58.814000,-18.963547
58.815000,-18.963547
58.816000,-18.963547
58.817000,-18.963547
58.818000,-18.963547
58.819000,-18.963547
58.820000,-18.963547
58.821000,-18.963547
58.822000,-18.963547
58.823000,-18.963547
58.824000,-18.963547
58.825000,-18.963547
58.826000,-18.963547
58.827000,-18.963547
58.828000,-18.963547
58.829000,-18.963547
58.830000,-18.963547
58.831000,-18.963547
58.832000,-18.963547
58.833000,-18.963547
58.834000,-18.963547
58.835000,-18.963547
58.836000,-18.963547
58.837000,-18.963547
58.838000,-18.963547
58.839000,-18.963547
58.840000,-18.963547
58.841000,-18.963547
58.842000,-18.963547
58.843000,-18.963547
58.844000,-18.963547
58.845000,-18.963547
58.846000,-18.963547
58.847000,-18.963547
58.848000,-18.963547
58.849000,-18.963547
58.850000,-18.963547
58.851000,-18.963547
58.852000,-18.963547
58.853000,-18.963547
58.854000,-18.963547
58.855000,-18.963547
58.856000,-18.963547
58.857000,-18.963547
58.858000,-18.963547
58.859000,-18.963547
58.860000,-18.963547
58.861000,-18.963547
58.862000,-18.963547
58.863000,-18.963547
58.864000,-18.963547
58.865000,-18.963547
58.866000,-18.963547
58.867000,-18.963547
58.868000,-18.963547
58.869000,-18.963547
58.870000,-18.963547
58.871000,-18.963547
58.872000,-18.963547
58.873000,-18.963547
58.874000,-18.963547
58.875000,-18.963547
58.876000,-18.963547
58.877000,-18.963547
58.878000,-18.963547
58.879000,-18.963547
58.880000,-18.963547
58.881000,-18.963547
58.882000,-18.963547
58.883000,-18.963547
58.884000,-18.963547
58.885000,-18.963547
58.886000,-18.963547
58.887000,-18.963547
58.888000,-18.963547
58.889000,-18.963547
58.890000,-18.963547
58.891000,-18.963547
58.892000,-18.963547
58.893000,-18.963547
58.894000,-18.963547
58.895000,-18.963547
58.896000,-18.963547
58.897000,-18.963547
58.898000,-18.963547
58.899000,-18.963547
58.900000,-18.963547
58.901000,-18.963547
58.902000,-18.963547
58.903000,-18.963547
58.904000,-18.963547
58.905000,-18.963547
58.906000,-18.963547
58.907000,-18.963547
58.908000,-18.963547
58.909000,-18.963547
58.910000,-18.963547
58.911000,-18.963547
58.912000,-18.963547
58.913000,-18.963547
58.914000,-18.963547
58.915000,-18.963547
58.916000,-18.963547
58.917000,-18.963547
58.918000,-18.963547
58.919000,-18.963547
58.920000,-18.963547
58.921000,-18.963547
58.922000,-18.963547
58.923000,-18.963547
58.924000,-18.963547
58.925000,-18.963547
58.926000,-18.963547
58.927000,-18.963547
58.928000,-18.963547
58.929000,-18.963547
58.930000,-18.963547
58.931000,-18.963547
58.932000,-18.963547
58.933000,-18.963547
58.934000,-18.963547
58.935000,-18.963547
58.936000,-18.963547
58.937000,-18.963547
58.938000,-18.963547
58.939000,-18.963547
58.940000,-18.963547
58.941000,-18.963547
58.942000,-18.963547
58.943000,-18.963547
58.944000,-18.963547
58.945000,-18.963547
58.946000,-18.963547
58.947000,-18.963547
58.948000,-18.963547
58.949000,-18.963547
58.950000,-18.963547
58.951000,-18.963547
58.952000,-18.963547
58.953000,-18.963547
58.954000,-18.963547
58.955000,-18.963547
58.956000,-18.963547
58.957000,-18.963547
58.958000,-18.963547
58.959000,-18.963547
58.960000,-18.963547
58.961000,-18.963547
58.962000,-18.963547
58.963000,-18.963547
58.964000,-18.963547
58.965000,-18.963547
58.966000,-18.963547
58.967000,-18.963547
58.968000,-18.963547
58.969000,-18.963547
58.970000,-18.963547
58.971000,-18.963547
58.972000,-18.963547
58.973000,-18.963547
58.974000,-18.963547
58.975000,-18.963547
58.976000,-18.963547
58.977000,-18.963547
58.978000,-18.963547
58.979000,-18.963547
58.980000,-18.963547
58.981000,-18.963547
58.982000,-18.963547
58.983000,-18.963547
58.984000,-18.963547
58.985000,-18.963547
58.986000,-18.963547
58.987000,-18.963547
58.988000,-18.963547
58.989000,-18.963547
58.990000,-18.963547
58.991000,-18.963547
58.992000,-18.963547
58.993000,-18.963547
58.994000,-18.963547
58.995000,-18.963547
58.996000,-18.963547
58.997000,-18.963547
58.998000,-18.963547
58.999000,-18.963547
59.000000,-18.963547
59.001000,-18.963547
59.002000,-18.963547
59.003000,-18.963547
59.004000,-18.963547
59.005000,-18.963547
59.006000,-18.963547
59.007000,-18.963547
59.008000,-18.963547
59.009000,-18.963547
59.010000,-18.963547
59.011000,-18.963547
59.012000,-18.963547
59.013000,-18.963547
59.014000,-18.963547
59.015000,-18.963547
59.016000,-18.963547
59.017000,-18.963547
59.018000,-18.963547
59.019000,-18.963547
59.020000,-18.963547
59.021000,-18.963547
59.022000,-18.963547
59.023000,-18.963547
59.024000,-18.963547
59.025000,-18.963547
59.026000,-18.963547
59.027000,-18.963547
59.028000,-18.963547
59.029000,-18.963547
59.030000,-18.963547
59.031000,-18.963547
59.032000,-18.963547
59.033000,-18.963547
59.034000,-18.963547
59.035000,-18.963547
59.036000,-18.963547
59.037000,-18.963547
59.038000,-18.963547
59.039000,-18.963547
59.040000,-18.963547
59.041000,-18.963547
59.042000,-18.963547
59.043000,-18.963547
59.044000,-18.963547
59.045000,-18.963547
59.046000,-18.963547
59.047000,-18.963547
59.048000,-18.963547
59.049000,-18.963547
59.050000,-18.963547
59.051000,-18.963547
59.052000,-18.963547
59.053000,-18.963547
59.054000,-18.963547
59.055000,-18.963547
59.056000,-18.963547
59.057000,-18.963547
59.058000,-18.963547
59.059000,-18.963547
59.060000,-18.963547
59.061000,-18.963547
59.062000,-18.963547
59.063000,-18.963547
59.064000,-18.963547
59.065000,-18.963547
59.066000,-18.963547
59.067000,-18.963547
59.068000,-18.963547
59.069000,-18.963547
59.070000,-18.963547
59.071000,-18.963547
59.072000,-18.963547
59.073000,-18.963547
59.074000,-18.963547
59.075000,-18.963547
59.076000,-18.963547
59.077000,-18.963547
59.078000,-18.963547
59.079000,-18.963547
59.080000,-18.963547
59.081000,-18.963547
59.082000,-18.963547
59.083000,-18.963547
59.084000,-18.963547
59.085000,-18.963547
59.086000,-18.963547
59.087000,-18.963547
59.088000,-18.963547
59.089000,-18.963547
59.090000,-18.963547
59.091000,-18.963547
59.092000,-18.963547
59.093000,-18.963547
59.094000,-18.963547
59.095000,-18.963547
59.096000,-18.963547
59.097000,-18.963547
59.098000,-18.963547
59.099000,-18.963547
59.100000,-18.963547
59.101000,-18.963547
59.102000,-18.963547
59.103000,-18.963547
59.104000,-18.963547
59.105000,-18.963547
59.106000,-18.963547
59.107000,-18.963547
59.108000,-18.963547
59.109000,-18.963547
59.110000,-18.963547
59.111000,-18.963547
59.112000,-18.963547
59.113000,-18.963547
59.114000,-18.963547
59.115000,-18.963547
59.116000,-18.963547
59.117000,-18.963547
59.118000,-18.963547
59.119000,-18.963547
59.120000,-18.963547
59.121000,-18.963547
59.122000,-18.963547
59.123000,-18.963547
59.124000,-18.963547
59.125000,-18.963547
59.126000,-18.963547
59.127000,-18.963547
59.128000,-18.963547
59.129000,-18.963547
59.130000,-18.963547
59.131000,-18.963547
59.132000,-18.963547
59.133000,-18.963547
59.134000,-18.963547
59.135000,-18.963547
59.136000,-18.963547
59.137000,-18.963547
59.138000,-18.963547
59.139000,-18.963547
59.140000,-18.963547
59.141000,-18.963547
59.142000,-18.963547
59.143000,-18.963547
59.144000,-18.963547
59.145000,-18.963547
59.146000,-18.963547
59.147000,-18.963547
59.148000,-18.963547
59.149000,-18.963547
59.150000,-18.963547
59.151000,-18.963547
59.152000,-18.963547
59.153000,-18.963547
59.154000,-18.963547
59.155000,-18.963547
59.156000,-18.963547
59.157000,-18.963547
59.158000,-18.963547
59.159000,-18.963547
59.160000,-18.963547
59.161000,-18.963547
59.162000,-18.963547
59.163000,-18.963547
59.164000,-18.963547
59.165000,-18.963547
59.166000,-18.963547
59.167000,-18.963547
59.168000,-18.963547
59.169000,-18.963547
59.170000,-18.963547
59.171000,-18.963547
59.172000,-18.963547
59.173000,-18.963547
59.174000,-18.963547
59.175000,-18.963547
59.176000,-18.963547
59.177000,-18.963547
59.178000,-18.963547
59.179000,-18.963547
59.180000,-18.963547
59.181000,-18.963547
59.182000,-18.963547
59.183000,-18.963547
59.184000,-18.963547
59.185000,-18.963547
59.186000,-18.963547
59.187000,-18.963547
59.188000,-18.963547
59.189000,-18.963547
59.190000,-18.963547
59.191000,-18.963547
59.192000,-18.963547
59.193000,-18.963547
59.194000,-18.963547
59.195000,-18.963547
59.196000,-18.963547
59.197000,-18.963547
59.198000,-18.963547
59.199000,-18.963547
59.200000,-18.963547
59.201000,-18.963547
59.202000,-18.963547
59.203000,-18.963547
59.204000,-18.963547
59.205000,-18.963547
59.206000,-18.963547
59.207000,-18.963547
59.208000,-18.963547
59.209000,-18.963547
59.210000,-18.963547
59.211000,-18.963547
59.212000,-18.963547
59.213000,-18.963547
59.214000,-18.963547
59.215000,-18.963547
59.216000,-18.963547
59.217000,-18.963547
59.218000,-18.963547
59.219000,-18.963547
59.220000,-18.963547
59.221000,-18.963547
59.222000,-18.963547
59.223000,-18.963547
59.224000,-18.963547
59.225000,-18.963547
59.226000,-18.963547
59.227000,-18.963547
59.228000,-18.963547
59.229000,-18.963547
59.230000,-18.963547
59.231000,-18.963547
59.232000,-18.963547
59.233000,-18.963547
59.234000,-18.963547
59.235000,-18.963547
59.236000,-18.963547
59.237000,-18.963547
59.238000,-18.963547
59.239000,-18.963547
59.240000,-18.963547
59.241000,-18.963547
59.242000,-18.963547
59.243000,-18.963547
59.244000,-18.963547
59.245000,-18.963547
59.246000,-18.963547
59.247000,-18.963547
59.248000,-18.963547
59.249000,-18.963547
59.250000,-18.963547
59.251000,-18.963547
59.252000,-18.963547
59.253000,-18.963547
59.254000,-18.963547
59.255000,-18.963547
59.256000,-18.963547
59.257000,-18.963547
59.258000,-18.963547
59.259000,-18.963547
59.260000,-18.963547
59.261000,-18.963547
59.262000,-18.963547
59.263000,-18.963547
59.264000,-18.963547
59.265000,-18.963547
59.266000,-18.963547
59.267000,-18.963547
59.268000,-18.963547
59.269000,-18.963547
59.270000,-18.963547
59.271000,-18.963547
59.272000,-18.963547
59.273000,-18.963547
59.274000,-18.963547
59.275000,-18.963547
59.276000,-18.963547
59.277000,-18.963547
59.278000,-18.963547
59.279000,-18.963547
59.280000,-18.963547
59.281000,-18.963547
59.282000,-18.963547
59.283000,-18.963547
59.284000,-18.963547
59.285000,-18.963547
59.286000,-18.963547
59.287000,-18.963547
59.288000,-18.963547
59.289000,-18.963547
59.290000,-18.963547
59.291000,-18.963547
59.292000,-18.963547
59.293000,-18.963547
59.294000,-18.963547
59.295000,-18.963547
59.296000,-18.963547
59.297000,-18.963547
59.298000,-18.963547
59.299000,-18.963547
59.300000,-18.963547
59.301000,-18.963547
59.302000,-18.963547
59.303000,-18.963547
59.304000,-18.963547
59.305000,-18.963547
59.306000,-18.963547
59.307000,-18.963547
59.308000,-18.963547
59.309000,-18.963547
59.310000,-18.963547
59.311000,-18.963547
59.312000,-18.963547
59.313000,-18.963547
59.314000,-18.963547
59.315000,-18.963547
59.316000,-18.963547
59.317000,-18.963547
59.318000,-18.963547
59.319000,-18.963547
59.320000,-18.963547
59.321000,-18.963547
59.322000,-18.963547
59.323000,-18.963547
59.324000,-18.963547
59.325000,-18.963547
59.326000,-18.963547
59.327000,-18.963547
59.328000,-18.963547
59.329000,-18.963547
59.330000,-18.963547
59.331000,-18.963547
59.332000,-18.963547
59.333000,-18.963547
59.334000,-18.963547
59.335000,-18.963547
59.336000,-18.963547
59.337000,-18.963547
59.338000,-18.963547
59.339000,-18.963547
59.340000,-18.963547
59.341000,-18.963547
59.342000,-18.963547
59.343000,-18.963547
59.344000,-18.963547
59.345000,-18.963547
59.346000,-18.963547
59.347000,-18.963547
59.348000,-18.963547
59.349000,-18.963547
59.350000,-18.963547
59.351000,-18.963547
59.352000,-18.963547
59.353000,-18.963547
59.354000,-18.963547
59.355000,-18.963547
59.356000,-18.963547
59.357000,-18.963547
59.358000,-18.963547
59.359000,-18.963547
59.360000,-18.963547
59.361000,-18.963547
59.362000,-18.963547
59.363000,-18.963547
59.364000,-18.963547
59.365000,-18.963547
59.366000,-18.963547
59.367000,-18.963547
59.368000,-18.963547
59.369000,-18.963547
59.370000,-18.963547
59.371000,-18.963547
59.372000,-18.963547
59.373000,-18.963547
59.374000,-18.963547
59.375000,-18.963547
59.376000,-18.963547
59.377000,-18.963547
59.378000,-18.963547
59.379000,-18.963547
59.380000,-18.963547
59.381000,-18.963547
59.382000,-18.963547
59.383000,-18.963547
59.384000,-18.963547
59.385000,-18.963547
59.386000,-18.963547
59.387000,-18.963547
59.388000,-18.963547
59.389000,-18.963547
59.390000,-18.963547
59.391000,-18.963547
59.392000,-18.963547
59.393000,-18.963547
59.394000,-18.963547
59.395000,-18.963547
59.396000,-18.963547
59.397000,-18.963547
59.398000,-18.963547
59.399000,-18.963547
59.400000,-18.963547
59.401000,-18.963547
59.402000,-18.963547
59.403000,-18.963547
59.404000,-18.963547
59.405000,-18.963547
59.406000,-18.963547
59.407000,-18.963547
59.408000,-18.963547
59.409000,-18.963547
59.410000,-18.963547
59.411000,-18.963547
59.412000,-18.963547
59.413000,-18.963547
59.414000,-18.963547
59.415000,-18.963547
59.416000,-18.963547
59.417000,-18.963547
59.418000,-18.963547
59.419000,-18.963547
59.420000,-18.963547
59.421000,-18.963547
59.422000,-18.963547
59.423000,-18.963547
59.424000,-18.963547
59.425000,-18.963547
59.426000,-18.963547
59.427000,-18.963547
59.428000,-18.963547
59.429000,-18.963547
59.430000,-18.963547
59.431000,-18.963547
59.432000,-18.963547
59.433000,-18.963547
59.434000,-18.963547
59.435000,-18.963547
59.436000,-18.963547
59.437000,-18.963547
59.438000,-18.963547
59.439000,-18.963547
59.440000,-18.963547
59.441000,-18.963547
59.442000,-18.963547
59.443000,-18.963547
59.444000,-18.963547
59.445000,-18.963547
59.446000,-18.963547
59.447000,-18.963547
59.448000,-18.963547
59.449000,-18.963547
59.450000,-18.963547
59.451000,-18.963547
59.452000,-18.963547
59.453000,-18.963547
59.454000,-18.963547
59.455000,-18.963547
59.456000,-18.963547
59.457000,-18.963547
59.458000,-18.963547
59.459000,-18.963547
59.460000,-18.963547
59.461000,-18.963547
59.462000,-18.963547
59.463000,-18.963547
59.464000,-18.963547
59.465000,-18.963547
59.466000,-18.963547
59.467000,-18.963547
59.468000,-18.963547
59.469000,-18.963547
59.470000,-18.963547
59.471000,-18.963547
59.472000,-18.963547
59.473000,-18.963547
59.474000,-18.963547
59.475000,-18.963547
59.476000,-18.963547
59.477000,-18.963547
59.478000,-18.963547
59.479000,-18.963547
59.480000,-18.963547
59.481000,-18.963547
59.482000,-18.963547
59.483000,-18.963547
59.484000,-18.963547
59.485000,-18.963547
59.486000,-18.963547
59.487000,-18.963547
59.488000,-18.963547
59.489000,-18.963547
59.490000,-18.963547
59.491000,-18.963547
59.492000,-18.963547
59.493000,-18.963547
59.494000,-18.963547
59.495000,-18.963547
59.496000,-18.963547
59.497000,-18.963547
59.498000,-18.963547
59.499000,-18.963547
59.500000,-18.963547
59.501000,-18.963547
59.502000,-18.963547
59.503000,-18.963547
59.504000,-18.963547
59.505000,-18.963547
59.506000,-18.963547
59.507000,-18.963547
59.508000,-18.963547
59.509000,-18.963547
59.510000,-18.963547
59.511000,-18.963547
59.512000,-18.963547
59.513000,-18.963547
59.514000,-18.963547
59.515000,-18.963547
59.516000,-18.963547
59.517000,-18.963547
59.518000,-18.963547
59.519000,-18.963547
59.520000,-18.963547
59.521000,-18.963547
59.522000,-18.963547
59.523000,-18.963547
59.524000,-18.963547
59.525000,-18.963547
59.526000,-18.963547
59.527000,-18.963547
59.528000,-18.963547
59.529000,-18.963547
59.530000,-18.963547
59.531000,-18.963547
59.532000,-18.963547
59.533000,-18.963547
59.534000,-18.963547
59.535000,-18.963547
59.536000,-18.963547
59.537000,-18.963547
59.538000,-18.963547
59.539000,-18.963547
59.540000,-18.963547
59.541000,-18.963547
59.542000,-18.963547
59.543000,-18.963547
59.544000,-18.963547
59.545000,-18.963547
59.546000,-18.963547
59.547000,-18.963547
59.548000,-18.963547
59.549000,-18.963547
59.550000,-18.963547
59.551000,-18.963547
59.552000,-18.963547
59.553000,-18.963547
59.554000,-18.963547
59.555000,-18.963547
59.556000,-18.963547
59.557000,-18.963547
59.558000,-18.963547
59.559000,-18.963547
59.560000,-18.963547
59.561000,-18.963547
59.562000,-18.963547
59.563000,-18.963547
59.564000,-18.963547
59.565000,-18.963547
59.566000,-18.963547
59.567000,-18.963547
59.568000,-18.963547
59.569000,-18.963547
59.570000,-18.963547
59.571000,-18.963547
59.572000,-18.963547
59.573000,-18.963547
59.574000,-18.963547
59.575000,-18.963547
59.576000,-18.963547
59.577000,-18.963547
59.578000,-18.963547
59.579000,-18.963547
59.580000,-18.963547
59.581000,-18.963547
59.582000,-18.963547
59.583000,-18.963547
59.584000,-18.963547
59.585000,-18.963547
59.586000,-18.963547
59.587000,-18.963547
59.588000,-18.963547
59.589000,-18.963547
59.590000,-18.963547
59.591000,-18.963547
59.592000,-18.963547
59.593000,-18.963547
59.594000,-18.963547
59.595000,-18.963547
59.596000,-18.963547
59.597000,-18.963547
59.598000,-18.963547
59.599000,-18.963547
59.600000,-18.963547
59.601000,-18.963547
59.602000,-18.963547
59.603000,-18.963547
59.604000,-18.963547
59.605000,-18.963547
59.606000,-18.963547
59.607000,-18.963547
59.608000,-18.963547
59.609000,-18.963547
59.610000,-18.963547
59.611000,-18.963547
59.612000,-18.963547
59.613000,-18.963547
59.614000,-18.963547
59.615000,-18.963547
59.616000,-18.963547
59.617000,-18.963547
59.618000,-18.963547
59.619000,-18.963547
59.620000,-18.963547
59.621000,-18.963547
59.622000,-18.963547
59.623000,-18.963547
59.624000,-18.963547
59.625000,-18.963547
59.626000,-18.963547
59.627000,-18.963547
59.628000,-18.963547
59.629000,-18.963547
59.630000,-18.963547
59.631000,-18.963547
59.632000,-18.963547
59.633000,-18.963547
59.634000,-18.963547
59.635000,-18.963547
59.636000,-18.963547
59.637000,-18.963547
59.638000,-18.963547
59.639000,-18.963547
59.640000,-18.963547
59.641000,-18.963547
59.642000,-18.963547
59.643000,-18.963547
59.644000,-18.963547
59.645000,-18.963547
59.646000,-18.963547
59.647000,-18.963547
59.648000,-18.963547
59.649000,-18.963547
59.650000,-18.963547
59.651000,-18.963547
59.652000,-18.963547
59.653000,-18.963547
59.654000,-18.963547
59.655000,-18.963547
59.656000,-18.963547
59.657000,-18.963547
59.658000,-18.963547
59.659000,-18.963547
59.660000,-18.963547
59.661000,-18.963547
59.662000,-18.963547
59.663000,-18.963547
59.664000,-18.963547
59.665000,-18.963547
59.666000,-18.963547
59.667000,-18.963547
59.668000,-18.963547
59.669000,-18.963547
59.670000,-18.963547
59.671000,-18.963547
59.672000,-18.963547
59.673000,-18.963547
59.674000,-18.963547
59.675000,-18.963547
59.676000,-18.963547
59.677000,-18.963547
59.678000,-18.963547
59.679000,-18.963547
59.680000,-18.963547
59.681000,-18.963547
59.682000,-18.963547
59.683000,-18.963547
59.684000,-18.963547
59.685000,-18.963547
59.686000,-18.963547
59.687000,-18.963547
59.688000,-18.963547
59.689000,-18.963547
59.690000,-18.963547
59.691000,-18.963547
59.692000,-18.963547
59.693000,-18.963547
59.694000,-18.963547
59.695000,-18.963547
59.696000,-18.963547
59.697000,-18.963547
59.698000,-18.963547
59.699000,-18.963547
59.700000,-18.963547
59.701000,-18.963547
59.702000,-18.963547
59.703000,-18.963547
59.704000,-18.963547
59.705000,-18.963547
59.706000,-18.963547
59.707000,-18.963547
59.708000,-18.963547
59.709000,-18.963547
59.710000,-18.963547
59.711000,-18.963547
59.712000,-18.963547
59.713000,-18.963547
59.714000,-18.963547
59.715000,-18.963547
59.716000,-18.963547
59.717000,-18.963547
59.718000,-18.963547
59.719000,-18.963547
59.720000,-18.963547
59.721000,-18.963547
59.722000,-18.963547
59.723000,-18.963547
59.724000,-18.963547
59.725000,-18.963547
59.726000,-18.963547
59.727000,-18.963547
59.728000,-18.963547
59.729000,-18.963547
59.730000,-18.963547
59.731000,-18.963547
59.732000,-18.963547
59.733000,-18.963547
59.734000,-18.963547
59.735000,-18.963547
59.736000,-18.963547
59.737000,-18.963547
59.738000,-18.963547
59.739000,-18.963547
59.740000,-18.963547
59.741000,-18.963547
59.742000,-18.963547
59.743000,-18.963547
59.744000,-18.963547
59.745000,-18.963547
59.746000,-18.963547
59.747000,-18.963547
59.748000,-18.963547
59.749000,-18.963547
59.750000,-18.963547
59.751000,-18.963547
59.752000,-18.963547
59.753000,-18.963547
59.754000,-18.963547
59.755000,-18.963547
59.756000,-18.963547
59.757000,-18.963547
59.758000,-18.963547
59.759000,-18.963547
59.760000,-18.963547
59.761000,-18.963547
59.762000,-18.963547
59.763000,-18.963547
59.764000,-18.963547
59.765000,-18.963547
59.766000,-18.963547
59.767000,-18.963547
59.768000,-18.963547
59.769000,-18.963547
59.770000,-18.963547
59.771000,-18.963547
59.772000,-18.963547
59.773000,-18.963547
59.774000,-18.963547
59.775000,-18.963547
59.776000,-18.963547
59.777000,-18.963547
59.778000,-18.963547
59.779000,-18.963547
59.780000,-18.963547
59.781000,-18.963547
59.782000,-18.963547
59.783000,-18.963547
59.784000,-18.963547
59.785000,-18.963547
59.786000,-18.963547
59.787000,-18.963547
59.788000,-18.963547
59.789000,-18.963547
59.790000,-18.963547
59.791000,-18.963547
59.792000,-18.963547
59.793000,-18.963547
59.794000,-18.963547
59.795000,-18.963547
59.796000,-18.963547
59.797000,-18.963547
59.798000,-18.963547
59.799000,-18.963547
59.800000,-18.963547
59.801000,-18.963547
59.802000,-18.963547
59.803000,-18.963547
59.804000,-18.963547
59.805000,-18.963547
59.806000,-18.963547
59.807000,-18.963547
59.808000,-18.963547
59.809000,-18.963547
59.810000,-18.963547
59.811000,-18.963547
59.812000,-18.963547
59.813000,-18.963547
59.814000,-18.963547
59.815000,-18.963547
59.816000,-18.963547
59.817000,-18.963547
59.818000,-18.963547
59.819000,-18.963547
59.820000,-18.963547
59.821000,-18.963547
59.822000,-18.963547
59.823000,-18.963547
59.824000,-18.963547
59.825000,-18.963547
59.826000,-18.963547
59.827000,-18.963547
59.828000,-18.963547
59.829000,-18.963547
59.830000,-18.963547
59.831000,-18.963547
59.832000,-18.963547
59.833000,-18.963547
59.834000,-18.963547
59.835000,-18.963547
59.836000,-18.963547
59.837000,-18.963547
59.838000,-18.963547
59.839000,-18.963547
59.840000,-18.963547
59.841000,-18.963547
59.842000,-18.963547
59.843000,-18.963547
59.844000,-18.963547
59.845000,-18.963547
59.846000,-18.963547
59.847000,-18.963547
59.848000,-18.963547
59.849000,-18.963547
59.850000,-18.963547
59.851000,-18.963547
59.852000,-18.963547
59.853000,-18.963547
59.854000,-18.963547
59.855000,-18.963547
59.856000,-18.963547
59.857000,-18.963547
59.858000,-18.963547
59.859000,-18.963547
59.860000,-18.963547
59.861000,-18.963547
59.862000,-18.963547
59.863000,-18.963547
59.864000,-18.963547
59.865000,-18.963547
59.866000,-18.963547
59.867000,-18.963547
59.868000,-18.963547
59.869000,-18.963547
59.870000,-18.963547
59.871000,-18.963547
59.872000,-18.963547
59.873000,-18.963547
59.874000,-18.963547
59.875000,-18.963547
